"25.    ДАННЫЕ ОБ ИСПЫТАНИЯХ"     
"АТ-2 ф.B" 16.04.2019 P03410126999 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000510
"АТ-2 ф.C" 16.04.2019 P03410127000 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000511
"РПН АТ-2 ф.A" 16.04.2019 P03410128708 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000512
"РПН АТ-2 ф.B" 16.04.2019 P03410128709 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000513
"РПН АТ-2 ф.C" 16.04.2019 P03410128710 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000514
"Р-3-750 ф.А" 17.04.2019 P03410127021 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000515
"Р-3-750 ф.В" 17.04.2019 P03410127021 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000516
"Р-3-750 ф.С" 17.04.2019 P03410127021 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000519
АТ-4 18.04.2019 P03410126997 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000535
АТ-5 18.04.2019 P03410126976 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000536
6Т 19.04.2019 P03410126994 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000537
"РПН АТ-5 ф.А в стор. СН" 18.04.2019 P03410127040 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000538
"РПН 6Т" 19.04.2019 P03410128651 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000539
"РПН АТ-5 ф.В в стор. СН" 18.04.2019 P03410127041 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000540
7Т 19.04.2019 P03410126995 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000541
"РПН АТ-5 ф.С в стор. СН" 18.04.2019 P03410127042 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000542
"РПН 7Т" 19.04.2019 P03410128652 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000543
"АТ-1 ф.A" 26.04.2019 P03410125659 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000563
"АТ-1 ф.B" 26.04.2019 P03410125660 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000564
"АТ-1 ф.C" 26.04.2019 P03410125661 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000565
"АТ-2 ф.A" 26.04.2019 P03410130283 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000566
